,level_0,index,article_name,country,revision_id,scores,population
13083,13083,6746,Samuel Dickenson Nxumalo,South Africa,729399223,Stub,57700000
13084,13084,6779,Tielman Roos,South Africa,729666650,Start,57700000
13085,13085,7039,Graham McIntosh,South Africa,731662335,C,57700000
13086,13086,7235,Mildred Oliphant,South Africa,732443507,Stub,57700000
13087,13087,7446,Frank Mdlalose,South Africa,734215262,Start,57700000
13088,13088,7482,Thozamile Botha,South Africa,734640011,Stub,57700000
13089,13089,7503,Marshall Campbell,South Africa,734865369,Start,57700000
13090,13090,7543,Moosa Moolla,South Africa,735358159,Stub,57700000
13091,13091,7602,Amos Masondo,South Africa,735819609,Start,57700000
13092,13092,7769,Johannes Brand,South Africa,736975301,Start,57700000
13093,13093,7853,Yvonne Mokgoro,South Africa,737667307,Start,57700000
13094,13094,8092,Vanessa Gounden,South Africa,738040471,C,57700000
13095,13095,8096,Jan Willem Spruyt,South Africa,738075173,C,57700000
13096,13096,8099,Shahid Esau,South Africa,738085657,Stub,57700000
13097,13097,8170,Johnson Mlambo,South Africa,738483990,Stub,57700000
13098,13098,8248,Owen Lanyon,South Africa,738918792,Start,57700000
13099,13099,8392,Denis Gem Shepstone,South Africa,739621342,Stub,57700000
13100,13100,8393,Robin Carlisle,South Africa,739638368,Stub,57700000
13101,13101,8394,Petronella Duncan,South Africa,739654354,Stub,57700000
13102,13102,8395,Emmah More,South Africa,739655088,Stub,57700000
13103,13103,8402,Mosibudi Mangena,South Africa,739728361,Start,57700000
13104,13104,8478,Cathlene Labuschagne,South Africa,740571249,Stub,57700000
13105,13105,8496,Chris Wang,South Africa,740700121,Stub,57700000
13106,13106,8505,Alfred Ernest Trollip,South Africa,740782248,Stub,57700000
13107,13107,8606,Lydia Kompe,South Africa,741483676,Start,57700000
13108,13108,8607,Bertha Gxowa,South Africa,741483882,Start,57700000
13109,13109,8608,Helen Lamoela,South Africa,741486022,Stub,57700000
13110,13110,9173,Johannes Hendrikus Viljoen,South Africa,744865092,Stub,57700000
13111,13111,9184,H. Selby Msimang,South Africa,744907814,Start,57700000
13112,13112,9373,Jackson Mthembu,South Africa,745976595,Stub,57700000
13113,13113,9448,E. J. Khaile,South Africa,746443303,Stub,57700000
13114,13114,9525,Vasco da Gama (council speaker),South Africa,746796077,Stub,57700000
13115,13115,9562,Alex Boraine,South Africa,746949556,Start,57700000
13116,13116,10303,William Bantom,South Africa,749925970,Stub,57700000
13117,13117,10511,Cheryl Carolus,South Africa,750710569,Stub,57700000
13118,13118,10708,Yunus Carrim,South Africa,752223115,Stub,57700000
13119,13119,11019,Themba Maseko,South Africa,754564543,Start,57700000
13120,13120,11059,Louis Luyt,South Africa,754939678,C,57700000
13121,13121,11119,Sam Kahn,South Africa,755195176,Start,57700000
13122,13122,11186,Naransamy Roy Naidoo,South Africa,755495525,Stub,57700000
13123,13123,11656,John Block (South African politician),South Africa,756880255,Start,57700000
13124,13124,13249,Truman Prince,South Africa,757796489,Stub,57700000
